Timestamp start: 1747124639338
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      210.5    97.0    63.8   105.9   120.9   208.0   229.5   241.5   250.4   261.6   275.3   305.0   428.3  1076.8  3919.9   5006.0     5000  1747124640845  1747124646059
read      229.8    71.5    59.1   119.3   144.9   228.9   251.3   264.3   273.0   285.3   300.4   330.0   432.2   885.6  1887.1   9955.4    10000  1747124647562  1747124652775
read      231.8    94.0    59.1   119.8   142.9   229.6   253.3   267.3   276.7   289.9   306.7   336.3   433.4   937.5  2610.4  15130.6    15000  1747124654279  1747124659466
read      228.0    71.9    54.7   118.7   138.1   227.2   252.4   266.9   276.7   290.0   307.3   337.1   423.2   577.9  1753.8  19892.2    20000  1747124660970  1747124666154
read      230.7    87.7    63.8   116.6   133.3   230.5   258.0   272.5   283.9   296.4   315.3   346.1   432.6   621.1  2285.4  25026.2    25000  1747124667658  1747124672843
read      236.2    96.5    63.8   118.6   133.7   233.5   264.7   281.7   294.5   311.1   333.6   370.5   457.4   676.3  2513.0  30001.4    30000  1747124674346  1747124679530
read      238.0    98.9    63.8   116.6   131.0   235.7   269.9   288.1   301.2   317.6   340.7   379.4   464.8   673.5  3617.7  34908.8    35000  1747124681034  1747124686219
read      237.7    95.2    63.8   114.6   128.1   234.3   271.1   290.7   305.7   323.9   349.2   390.8   470.5   654.4  2338.6  39698.2    40000  1747124687724  1747124692908
read      239.4    94.6    59.1   114.2   127.7   233.5   274.1   295.4   312.3   332.7   359.5   400.4   488.9   682.0  1354.9  45046.8    45000  1747124694412  1747124699595
read      239.6   104.2    59.1   112.4   125.2   229.8   273.6   296.8   315.0   337.5   367.3   414.0   502.1   750.8  2393.6  50120.4    50000  1747124701099  1747124706283
read      237.0    98.3    63.8   112.2   124.4   225.7   271.6   296.7   315.9   338.5   368.1   414.1   498.5   662.1  1028.5  55061.9    55000  1747124707787  1747124712972
read      241.1   116.9    63.8   111.4   123.8   225.0   273.4   300.9   322.3   348.9   382.0   430.3   522.0   806.3  3136.7  59974.6    60000  1747124714475  1747124719661
read      242.7   110.1    59.1   112.2   124.8   224.7   274.4   303.7   326.4   354.3   389.1   438.0   536.8   799.7  1507.4  64800.8    65000  1747124721164  1747124726349
read      234.6   105.3    63.8   110.4   121.9   217.0   265.7   292.6   314.2   340.7   373.8   425.1   515.4   715.0  2502.9  69898.1    70000  1747124727852  1747124733039
read      248.2   147.9    63.8   110.7   122.9   222.1   273.0   303.8   328.5   359.7   399.2   461.3   660.7  1573.9  3891.2  74785.6    75000  1747124734543  1747124739727
read      238.9   119.4    63.8   110.3   121.9   216.5   266.6   295.5   319.2   348.7   386.4   442.6   567.4   984.0  2199.2  80032.7    80000  1747124741230  1747124746415
read      235.6   109.7    63.8   110.4   121.8   214.5   264.7   293.6   316.4   344.3   381.5   434.1   537.5   758.9  1968.4  84891.0    85000  1747124747919  1747124753103
read      237.1   114.5    63.8   110.9   122.9   215.4   264.7   293.6   317.2   346.4   383.5   436.8   542.4   802.1  2038.5  89916.2    90000  1747124754607  1747124759791
read      238.6   118.6    63.8   110.2   122.1   215.8   266.1   296.1   320.3   350.8   389.3   444.6   556.5   824.9  2795.7  95110.3    95000  1747124761294  1747124766479
read      245.9   117.1    63.8   112.3   125.6   222.4   273.1   305.4   330.8   361.4   399.7   456.6   587.8   928.4  1778.7  99822.8   100000  1747124767983  1747124773168
read      240.5   117.6    63.8   112.9   125.8   217.7   267.6   298.1   322.0   351.5   387.8   440.2   548.8   796.7  3369.5 104693.5   105000  1747124774672  1747124779856
read      247.7   118.2    63.8   116.4   130.3   223.4   274.2   307.0   332.2   362.4   399.7   455.7   581.3   866.5  2434.3 110135.8   110000  1747124781359  1747124786544
read      244.7   111.2    68.9   115.7   130.0   222.4   271.9   303.7   327.7   356.1   392.3   445.2   554.4   763.6  2377.9 115233.8   115000  1747124788048  1747124793238
read      253.0   156.4    63.8   118.3   133.3   228.5   280.3   313.6   338.4   367.7   403.5   459.2   587.5   872.9  2373.4 120106.6   120000  1747124794741  1747124799927
