Timestamp start: 1747335921316
Random waveform, supplied seed
Total number of intervals = 192 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865, 113409, 70623, 52633, 104630, 42594, 95196, 52243, 37031, 39878, 110750, 8231, 63638, 90167, 50555, 15997, 43089, 12188, 76615, 143480, 63793, 71996, 41778, 21860, 45582, 81972, 42852, 51852, 109368, 55794, 35534, 90576, 95085, 100029, 72551, 84629, 74136)
Average QPS expected = 88139
Timestamp start: 1747335922823
Timestamp end: 1747336883073

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      243.2   178.7    54.7   100.9   111.4   211.2   271.2   305.7   329.5   357.3   393.1   458.7   751.8  1866.3  5528.3  85626.2    85729
read      202.1    98.8    63.8   107.2   123.2   195.1   216.4   228.9   237.5   250.4   268.5   303.2   434.5  1132.9  2289.7  12933.2    12884
read      222.1   100.5    59.1   101.3   111.6   215.0   258.5   280.6   295.9   313.6   335.8   370.3   464.2   784.8  2323.9  45766.6    45621
read      219.5   125.4    63.8   103.0   113.7   213.5   250.0   269.0   282.5   297.7   318.0   350.5   446.1  1313.3  3645.5  36891.4    36938
read      221.1   115.1    63.8   100.3   110.1   208.9   255.1   279.3   296.1   316.0   340.8   378.0   484.4  1748.2  2860.8  56860.6    56902
read      202.9   114.1    63.8   101.0   110.0   178.9   226.5   253.7   272.3   293.3   319.2   361.4   485.5  1088.9  2967.7 102321.2   102243
read      202.6    87.3    63.8   108.5   123.9   199.2   220.8   232.6   241.7   252.5   268.6   294.2   376.1  1063.7  3108.3  14070.2    14085
read      202.1   118.6    63.8   100.6   109.6   179.8   228.2   254.5   272.2   291.8   315.5   351.9   455.5  1135.5  4231.1  94245.8    94103
read      225.4   136.7    54.7   101.0   110.5   210.6   258.7   284.6   302.6   322.9   347.7   387.8   505.6  1469.4  4749.1  57999.4    58175
read      216.2   171.2    59.1   106.4   117.3   185.2   224.1   247.6   265.6   287.2   316.0   368.2   844.0  2282.0  4107.4 151195.2   151312
read      201.9   109.4    63.8   101.1   109.8   184.6   233.0   257.6   273.5   291.7   313.7   345.7   432.0   662.8  2032.5  83134.6    83333
read      215.5   132.2    59.1   111.1   123.1   192.2   228.9   251.3   268.7   290.1   318.7   371.0   588.7  1682.6  3605.8 165271.8   165153
read      203.5   104.4    59.1   102.7   112.3   178.9   221.8   248.1   267.2   289.3   316.9   362.8   547.1  1128.2  2173.5 123866.2   123975
read      218.0   150.3    63.8   106.7   118.6   215.3   246.7   263.6   274.7   289.1   306.8   334.0   400.3   888.4  4350.0  28581.4    28449
read      201.6   100.2    63.8   107.9   122.0   197.1   218.5   230.9   240.0   251.9   268.9   297.4   381.5  1033.9  2984.2  14926.6    14903
read      218.0    98.8    63.8   103.2   114.4   215.0   248.1   265.6   277.5   292.5   312.2   343.0   434.2   887.3  3380.9  31096.8    31189
read      222.7   102.8    63.8   102.2   112.8   216.5   257.4   278.6   293.3   310.5   331.9   365.7   458.6   899.8  2895.1  40745.6    40636
read      213.1   143.9    59.1   101.8   110.8   191.2   241.0   266.3   283.6   303.3   328.5   370.4   502.9  2032.5  4322.2  80917.8    80574
read      215.4   102.1    59.1   113.5   126.4   195.1   231.1   253.4   270.6   291.8   319.8   371.1   551.1  1075.4  2488.1 168708.6   168820
read      208.7   114.1    59.1   109.6   120.8   187.4   224.0   246.3   263.6   284.4   312.1   359.5   523.7  1240.3  3216.5 162725.0   162621
read      202.5   108.4    59.1   101.3   110.3   180.9   228.5   255.0   272.9   293.0   317.4   356.1   465.4   858.4  2642.7 101512.0   101621
read      222.0   122.8    59.1   100.6   110.4   209.5   256.6   281.1   298.3   318.3   343.2   381.2   477.3  1177.2  3353.2  58508.4    58592
read      212.7   161.1    59.1   106.1   116.9   183.3   220.9   244.0   261.9   283.3   311.8   360.7   758.8  2146.7  3679.8 152794.8   153042
read      197.1   100.9    59.1   100.8   109.9   175.5   220.0   246.4   265.0   285.6   310.3   345.8   442.7   743.8  2373.0 112460.6   112238
read      208.3   121.4    59.1   108.6   119.8   186.3   223.0   245.5   262.8   283.9   312.0   359.4   538.4  1271.8  4219.1 160259.8   160265
read      226.4   116.3    59.1   101.5   111.2   213.3   261.6   287.4   305.4   325.7   351.5   391.9   506.6  1156.4  2733.4  57137.8    57109
read      203.1   105.0    63.8   100.9   109.8   182.9   232.1   257.9   274.6   293.7   317.1   353.8   452.9   922.6  2426.2  88686.2    88551
read      189.2   100.9    63.8   106.0   119.8   184.6   202.5   213.8   221.8   232.0   246.1   271.3   347.1  1084.3  4373.6   8436.6     8385
read      216.8    98.2    68.9   103.7   114.5   214.2   248.5   266.5   278.9   293.8   313.5   343.0   419.6   759.3  2924.0  34062.2    34088
read      203.7   119.8    63.8   102.3   111.7   179.6   224.7   251.3   270.2   291.5   317.6   359.5   491.0  1182.0  3951.5 113522.4   113600
read      207.1   114.9    63.8   104.0   114.1   181.6   223.4   249.5   268.7   291.0   319.2   366.7   582.3  1327.8  2654.7 131545.2   131842
read      199.9   109.6    63.8   101.1   110.3   176.8   221.5   248.0   267.0   288.2   314.3   353.8   466.7   991.8  2952.3 112187.8   112066
read      221.3   121.4    63.8    99.7   109.2   203.1   253.6   280.7   299.9   321.7   349.7   393.6   516.0  1518.6  2832.6  72786.8    72585
read      202.3   133.6    63.8   102.4   112.1   176.5   216.4   241.6   260.7   283.0   311.7   357.8   535.9  1935.8  3272.6 133744.6   133669
read      193.3    66.6    63.8   106.5   120.6   191.2   210.7   221.7   229.9   239.6   253.8   278.2   350.9   683.5  1872.1  11782.0    11820
read      195.2   123.9    68.9   106.5   120.0   190.3   210.7   222.3   230.9   241.6   255.3   283.4   359.5   939.5  7630.8  12745.8    12639
read      204.5   116.4    63.8   102.2   111.7   179.0   223.0   249.7   269.0   291.3   318.9   365.1   541.3  1206.3  2762.2 118556.2   118548
read      210.4   141.6    59.1   110.5   122.1   189.2   225.2   247.1   263.9   284.2   311.1   355.0   494.9  1789.1  5483.1 165372.2   165754
read      200.5    85.0    59.1   100.6   109.6   182.7   231.0   256.3   272.9   291.7   314.3   346.8   429.7   602.2  1612.3  86685.4    86823
read      203.7    83.0    68.9   106.4   119.8   200.8   224.3   236.1   246.6   258.1   273.2   299.9   385.0   992.9  2841.7  16813.6    16898
read      202.0   144.2    59.1   101.4   110.8   175.9   218.2   244.4   263.7   285.8   312.9   355.8   505.6  1700.1  6481.4 122865.6   123124
read      204.9    91.6    63.8   101.9   111.1   192.8   238.8   260.8   274.8   291.4   312.1   343.1   424.0   597.9  2033.4  72412.4    72278
read      209.2    82.8    68.9   104.6   114.7   207.2   241.6   258.8   270.6   284.9   302.8   333.1   403.5   645.9  2045.2  47794.4    47757
read      206.0    82.1    63.8   102.6   112.1   199.9   241.0   260.7   273.5   289.0   308.3   338.2   404.3   544.0   999.7  60545.2    60510
read      205.2    76.5    63.8   111.2   123.5   205.7   229.1   241.3   250.3   261.2   274.3   296.6   357.6   593.3  2283.7  25139.4    25237
read      199.3   108.2    59.1   101.0   110.0   178.9   226.2   252.5   270.1   289.7   313.4   347.2   430.8   646.7  2603.0  97646.6    97783
read      196.6    88.6    59.1   101.7   111.0   175.7   218.5   244.7   263.6   284.6   309.8   345.6   433.4   697.8  1866.3 118841.8   118966
read      196.0    59.3    59.1   112.0   125.8   195.3   215.2   226.1   233.4   243.6   255.8   277.7   340.9   487.2  1485.0  16656.8    16631
read      196.8    75.9    63.8   112.2   128.1   194.0   213.5   224.6   232.4   243.0   256.6   280.5   346.6   627.2  2942.1  11826.8    11743
read      205.8   102.6    63.8   103.3   113.2   182.8   227.3   254.2   273.3   295.3   322.5   366.5   499.1   919.9  2371.3 114915.8   115026
read      202.7    90.5    63.8   104.0   114.0   181.6   223.3   249.1   268.1   290.0   317.1   357.9   464.6   896.7  1313.3 122137.8   122371
read      189.0   107.9    63.8   110.1   121.4   184.5   200.9   210.9   217.4   226.9   237.7   261.5   341.8  1754.5  4607.4   7222.8     7198
read      211.1    94.0    63.8   111.2   122.9   209.1   234.3   248.5   258.5   270.5   286.9   313.6   387.6   972.3  2906.1  24940.6    25022
read      214.6   123.8    59.1   112.4   124.9   194.9   231.7   254.0   270.9   291.1   317.0   360.0   485.5  1563.3  4001.0 157151.0   157513
read      229.4   113.1    59.1   121.5   136.4   211.9   248.1   269.8   286.2   306.3   334.1   382.8   537.7  1206.9  3365.0 172150.0   171975
read      211.0   105.3    59.1   111.3   123.2   192.2   229.2   251.7   268.7   289.1   315.5   358.9   481.4  1115.3  2555.2 154676.4   154918
read      206.2   118.3    63.8   106.7   117.5   184.5   223.6   247.9   266.3   288.0   315.1   357.1   470.8  1321.2  3740.3 139162.4   139185
read      219.9   181.0    63.8   111.8   124.1   195.6   233.6   257.1   274.2   295.0   321.9   367.9   529.3  2486.9  6926.4 152591.4   152724
read      207.9    71.3    68.9   114.3   127.2   206.8   229.5   241.8   250.9   262.3   275.7   301.7   369.9   655.1  2255.4  20841.0    20845
read      209.0   116.8    59.1   107.6   118.4   186.7   226.1   250.3   268.5   290.0   317.1   360.5   487.4  1537.8  3095.3 140308.8   140348
read      205.4    92.0    63.8   102.9   112.0   185.2   234.3   261.6   279.6   299.8   324.1   361.2   452.1   708.3  1237.4  88563.8    88725
read      204.9   136.7    59.1   105.3   115.7   182.6   222.4   247.1   265.7   287.5   314.7   356.6   469.5  1237.4  5127.3 134027.8   134088
read      212.1   101.1    63.8   103.6   112.9   199.9   246.2   268.7   284.0   301.1   322.1   357.0   444.7   916.7  2797.4  65954.8    66126
read      208.7   105.9    63.8   102.6   111.8   191.2   240.6   265.8   282.6   301.5   324.9   362.7   461.5   673.3  2563.4  78227.6    78214
read      214.1   108.5    63.8   104.7   114.0   205.5   248.2   268.9   283.1   298.9   319.3   350.6   433.2  1048.2  2965.4  55276.4    55191
read      214.8   113.8    63.8   105.3   114.8   207.0   249.2   269.4   283.3   298.5   318.1   347.7   429.4   948.8  2976.9  53985.6    54081
read      205.9   110.6    59.1   103.4   113.2   182.5   226.7   253.3   272.3   294.3   320.9   363.9   486.9  1333.5  2776.3 112344.8   112478
read      225.6   101.0    63.8   123.4   138.5   211.9   245.6   265.6   280.3   298.2   322.4   364.6   469.6  1083.3  2978.6 179731.6   179666
read      205.2    99.9    59.1   102.1   111.5   182.2   229.5   257.1   276.3   298.4   325.6   368.7   493.0   807.3  1515.3 100484.8   100584
read      202.8   118.5    63.8   103.4   113.3   179.4   220.0   245.5   264.7   286.7   313.8   355.1   481.0  1450.4  3418.7 127762.0   127920
read      184.4    74.2    63.8   109.2   121.4   182.2   198.1   207.4   214.4   223.1   234.2   254.6   322.5   970.2  2845.4   6658.2     6594
read      210.0   113.1    63.8   107.9   120.4   205.9   231.3   245.5   255.4   268.5   285.5   313.3   402.0  1577.5  4022.7  24917.6    25020
read      194.5    84.2    63.8   102.1   111.6   174.5   214.6   239.6   258.4   279.3   304.7   341.1   428.7   660.0  1184.9 129228.6   129587
read      183.7    61.4    63.8   108.8   123.3   182.7   198.7   207.8   214.4   222.6   233.5   253.2   312.8   483.7  2251.3  10241.8    10277
read      203.5   166.9    63.8   103.8   114.0   177.5   214.6   237.2   254.9   275.3   302.7   344.1   535.4  2357.7  5767.2 148354.4   148458
read      218.0   112.7    59.1    99.8   109.5   204.4   253.1   278.7   296.2   316.4   341.4   379.5   471.0   865.5  3011.4  65844.0    66114
read      219.6    91.8    63.8   102.6   112.7   210.3   253.8   277.8   294.9   314.4   338.1   372.3   451.0   594.1  1948.5  49364.6    49261
read      203.0   123.5    59.1   102.2   112.0   176.9   216.9   242.3   261.7   284.2   312.8   361.0   580.7  1398.9  3221.9 133119.6   133049
read      199.1   104.6    63.8   100.2   109.4   177.0   222.6   249.3   268.0   289.0   314.3   352.5   457.4   713.5  2974.8 106270.4   106628
read      212.3    81.1    68.9   106.4   119.0   208.3   239.2   256.5   269.0   283.7   302.0   330.2   398.1   622.3  1627.7  23499.2    23498
read      203.9   105.4    63.8   100.0   109.1   178.9   227.0   255.0   274.4   296.9   325.3   372.5   498.8  1005.2  2285.2 103543.0   103564
read      202.5   132.5    59.1   106.5   117.4   181.7   216.8   238.1   254.8   274.6   301.0   342.7   470.3  1558.8  5659.1 161945.8   161774
read      219.4   144.8    63.8   103.5   114.0   210.5   249.9   271.2   286.4   303.4   324.4   358.7   441.6   801.3  6703.8  39061.0    39037
read      200.9   120.6    59.1   106.5   117.3   180.2   214.6   235.3   251.9   271.6   297.0   338.5   468.6  1733.6  3347.6 163555.0   163622
read      197.0   103.2    59.1   101.6   111.1   174.4   214.7   239.6   258.6   280.1   306.6   345.6   473.3  1043.8  2489.8 132404.8   132405
read      197.7   127.2    63.8   101.8   111.3   173.6   213.5   238.5   257.8   279.5   305.7   342.9   457.4  1378.8  4929.3 131566.2   131596
read      211.2   106.9    59.1   114.1   127.1   194.7   228.6   249.0   264.6   283.4   308.8   349.2   467.5  1072.8  2975.9 174989.2   174543
read      204.4   142.5    63.8   100.7   109.7   182.4   230.6   257.0   274.6   294.4   318.2   356.1   461.3   985.5  6697.9  90670.8    90567
read      210.2   156.9    59.1   101.8   111.2   178.7   223.3   251.1   271.6   295.4   327.0   385.8   610.1  2117.0  4321.8 116849.0   116582
read      204.0    71.7    68.9   111.6   127.4   202.5   223.2   234.2   243.3   253.3   268.3   292.5   362.7   709.4  2380.2  13906.4    13888
read      212.2   141.3    63.8   102.4   112.1   181.4   226.6   254.6   275.4   300.5   333.3   394.9   612.7  1736.6  3688.3 119221.8   119224
read      200.8   117.4    59.1   106.7   117.3   180.9   216.4   238.2   255.3   275.3   302.1   342.9   460.8  1049.6  4250.6 156321.6   156471
read      201.9    99.0    63.8   108.8   119.8   184.2   218.9   240.0   256.4   275.7   301.8   342.1   451.8   908.2  2832.8 163981.8   164013
read      219.8   103.2    68.9   103.5   113.7   212.7   252.2   273.5   289.0   306.9   329.5   365.0   452.1   744.9  3322.6  41804.0    41909
read      201.3   126.5    59.1   101.7   111.3   175.9   216.6   241.9   261.0   282.8   310.0   351.6   509.3  1865.2  3453.7 128307.6   128280
read      207.1   136.3    63.8   101.4   110.6   179.2   225.4   253.1   272.7   295.5   323.6   370.9   545.3  1593.4  4549.0 107102.6   107066
read      225.1   107.5    63.8   102.9   113.1   215.3   260.4   285.4   302.3   321.0   343.9   380.4   469.1   693.2  3857.0  46268.6    46119
read      193.0    86.9    68.9   111.5   126.0   189.6   208.2   218.1   226.4   234.9   248.8   271.6   334.5   933.5  3470.6  10311.8    10227
read      193.3    92.0    68.9   115.7   129.3   190.5   207.6   216.9   224.2   232.1   244.2   265.8   331.4   941.6  3963.3  10872.6    10870
read      196.2   120.7    59.1   102.3   112.0   173.3   210.2   233.1   251.0   271.9   297.9   338.6   467.9  1796.9  3223.5 146450.6   146664
read      201.2    75.0    74.4   112.5   124.6   200.0   221.6   232.9   241.8   252.1   266.7   290.1   353.7   625.8  2811.4  19815.2    19865
read      197.7    98.7    59.1   100.2   109.4   175.3   219.8   246.4   265.3   286.4   312.0   350.2   461.4   843.8  2802.7 113442.4   113409
read      211.1    93.1    68.9   105.6   115.0   199.1   246.1   268.4   283.4   299.7   319.6   351.9   434.4   674.7  2706.0  70343.6    70623
read      210.4   138.3    68.9   103.4   113.0   203.8   240.6   258.7   270.8   285.6   303.9   333.8   422.9  1341.3  6168.1  52487.0    52633
read      198.9   100.7    63.8   100.6   109.5   176.6   222.2   248.7   267.0   287.5   312.3   348.7   459.0  1050.6  2635.5 104605.0   104630
read      226.9   168.2    63.8   102.8   113.5   215.8   256.8   278.2   293.1   310.4   331.9   367.0   471.6  2444.6  5611.4  42699.8    42594
read      206.4   114.4    59.1   100.4   109.8   182.8   232.5   260.3   278.7   299.4   325.1   367.9   488.8  1043.5  3303.3  95248.8    95196
read      201.3    81.1    59.1   102.6   112.5   200.1   233.2   249.2   260.3   272.6   289.5   315.2   373.8   522.5  2391.0  52235.0    52243
read      202.7    75.3    63.8   105.9   117.2   203.7   230.2   243.8   253.1   265.1   279.6   304.1   365.5   539.4  2305.5  37180.8    37031
read      206.5    69.6    63.8   107.7   119.1   208.2   236.0   250.6   260.9   272.1   287.7   311.6   369.9   486.7  1618.7  39804.2    39878
read      192.2    80.6    59.1    99.3   108.4   173.2   217.2   243.1   261.0   279.8   302.0   333.8   401.8   542.1  1258.9 110657.2   110750
read      182.2    77.4    63.8   109.8   125.1   179.9   195.8   204.4   211.9   219.9   231.3   250.7   303.7   759.3  3461.5   8226.4     8231
read      201.6    89.2    63.8   101.9   111.7   196.1   235.6   253.9   266.4   280.1   296.7   322.9   384.7   521.3  1633.3  63494.0    63638
read      197.6    95.3    63.8    99.8   109.2   181.4   228.4   252.3   267.7   284.5   304.5   334.1   402.8   550.5  3138.2  90206.2    90167
read      204.1    74.7    63.8   103.7   114.0   203.6   236.0   252.0   263.3   275.3   292.6   318.6   387.5   541.4   997.5  50546.4    50555
