Timestamp start: 1747265887050
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      247.6   119.8    68.9   105.8   117.8   225.9   288.2   323.4   349.8   378.7   411.2   457.8   545.2   696.8  2494.4  80013.5    80000  1747265989203  1747265994403
read      246.7   151.3    68.9   106.8   119.0   223.1   284.8   320.0   346.2   374.5   406.9   452.8   541.2   745.8  3547.9  85084.9    85000  1747265995907  1747266001121
read      249.6   184.0    63.8   106.2   118.4   224.3   285.8   321.3   347.9   378.1   413.0   462.2   571.0   802.2 11386.3  89500.7    90000  1747266002625  1747266007829
read      267.8   136.7    68.9   112.0   126.0   238.5   308.5   351.1   379.9   411.6   449.5   503.9   639.0   916.4  2549.7  94845.3    95000  1747266009333  1747266014531
read      282.4   155.2    68.9   115.3   130.5   246.7   319.0   365.5   396.8   431.9   474.8   546.7   761.9  1155.8  1889.1  99744.9   100000  1747266016036  1747266021237
read      314.5   187.8    68.9   122.6   140.6   269.2   347.2   396.3   431.6   472.2   530.8   646.7   979.8  1566.9  2897.1 104903.0   105000  1747266022742  1747266027940
read      275.3   192.5    68.9   115.3   130.1   233.8   304.6   353.2   386.8   422.5   464.8   532.8   735.0  1548.5  6729.8 109763.4   110000  1747266029446  1747266034646
read      493.2   498.0    68.9   148.8   170.8   291.1   382.4   532.0   711.7   939.9  1241.8  1509.6  2341.3  3501.7  7863.5 114519.0   115000  1747266036151  1747266041351
read      550.7   594.0    74.4   162.3   187.1   296.7   363.7   491.5   873.4  1293.4  1454.7  1642.0  2770.8  4456.8  7970.6 115897.6   120000  1747266042856  1747266048056
read      460.8   452.1    74.4   146.9   166.4   269.4   357.8   515.1   681.8   890.6  1162.3  1426.5  1887.6  3248.6  7568.9 123667.7   125000  1747266049560  1747266054760
read      559.8   617.3    74.4   162.6   188.0   297.7   374.0   510.6   904.3  1306.6  1465.8  1661.3  2874.5  4731.4  9364.3 115514.2   130000  1747266056264  1747266061464
read      554.7   593.5    74.4   162.8   187.0   294.2   371.4   521.9   987.5  1319.5  1451.5  1605.5  2685.6  4541.0  8130.8 117177.6   135000  1747266062967  1747266068167
read      539.8   593.8    74.4   158.2   181.3   289.3   352.8   469.2   844.5  1282.2  1431.7  1602.6  2732.9  4621.6  8041.9 120652.0   140000  1747266069672  1747266074874
read      556.2   605.4    74.4   161.6   186.2   297.6   360.1   479.9   956.4  1315.9  1452.8  1603.9  2888.4  4726.5  8013.9 117295.2   145000  1747266076378  1747266081577
read      588.3   632.0    80.4   166.2   190.6   318.5   395.1   561.6  1084.3  1361.6  1487.2  1661.0  2936.7  5417.1  8072.9 111095.8   150000  1747266083081  1747266088281
read      575.5   622.5    80.4   165.6   190.6   309.8   380.7   542.2  1012.1  1332.5  1469.0  1642.2  3005.7  5204.9  8256.8 113302.8   155000  1747266089785  1747266094986
read      536.0   590.8    74.4   159.8   183.2   286.8   347.2   459.7   851.7  1271.3  1423.7  1587.4  2792.3  4590.3  8080.6 121583.8   160000  1747266096490  1747266101690
read      590.7   624.0    68.9   170.0   196.2   319.3   401.0   606.1  1073.5  1353.1  1480.4  1654.7  2929.8  4886.1  8076.9 110542.0   165000  1747266103195  1747266108398
read      627.0   659.5    74.4   176.1   202.3   340.0   432.1   679.4  1216.7  1409.0  1541.2  1723.6  3239.3  5456.6  8078.9 104403.2   170000  1747266109902  1747266115103
read      538.5   612.7    74.4   156.4   181.1   284.8   342.1   430.2   824.0  1293.8  1447.9  1626.0  2872.2  4892.7 10213.8 121136.6   175000  1747266116607  1747266121809
read      580.9   623.2    74.4   167.4   192.7   312.4   386.2   540.5  1056.0  1350.5  1476.7  1638.5  3030.2  5042.7  8084.6 112400.0   180000  1747266123314  1747266128516
read      552.2   578.9    68.9   160.3   184.4   296.7   359.6   502.5  1016.4  1329.0  1453.3  1596.7  2608.2  4345.9  7958.9 117946.0   185000  1747266130020  1747266135222
read      576.6   639.7    74.4   165.7   190.3   309.9   381.5   502.1   953.2  1323.6  1469.9  1663.9  3163.9  5224.9  8056.4 113354.0   190000  1747266136727  1747266141926
read      580.3   621.4    80.4   166.2   191.7   309.9   384.8   535.5  1062.6  1356.4  1489.1  1672.6  2950.8  4889.9  8025.6 112561.4   195000  1747266143431  1747266148633
read      558.2   593.7    74.4   162.3   186.7   297.7   364.0   511.4  1030.0  1335.7  1458.8  1600.5  2676.9  4643.3  8073.6 116731.2   200000  1747266150138  1747266155338
read      562.6   603.7    68.9   162.1   186.3   303.3   368.5   487.5   982.6  1337.0  1469.0  1622.7  2845.8  4392.2  7953.9 115869.2   205000  1747266156843  1747266162043
read      547.4   591.5    74.4   159.1   183.9   291.2   351.3   473.9  1000.9  1322.1  1445.9  1585.4  2639.8  4651.1  8918.1 119091.8   210000  1747266163548  1747266168748
read      586.6   629.8    74.4   167.3   191.9   317.0   393.5   549.6  1069.3  1362.2  1493.0  1666.6  2997.9  5295.8  8103.5 111275.6   215000  1747266170253  1747266175452
read      560.0   617.2    74.4   160.8   184.8   301.8   367.1   477.9   898.0  1316.8  1468.7  1653.7  3013.9  4583.1  8057.4 116560.9   220000  1747266176957  1747266182157
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 83.42%,50.25%,100.00%
Timestamp end: 1747266182471
